price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
$310.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,2,22,97,90%,99%,12
$225.00,Yau Tsim Mong,Shared room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$380.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,0,7,94,100%,97%,4
$191.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,5,80,90%,85%,28
$634.00,Yau Tsim Mong,Entire home/apt,1.5 baths,8,1.5 baths,3,4,20,96,96%,81%,13
$590.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,19,98,100%,100%,12
$390.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,24,100,100%,100%,12
$700.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$198.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,100,,99%,9
$180.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,2,70,,99%,9
$235.00,Yau Tsim Mong,Hotel room,1 bath,3,1 bath,1,2,0,,,99%,9
"$1,189.00",Yau Tsim Mong,Entire home/apt,1 bath,9,1 bath,2,4,7,77,14%,0%,9
$300.00,Yau Tsim Mong,Private room,1 shared bath,4,1 shared bath,1,4,0,,90%,85%,28
$350.00,Yau Tsim Mong,Private room,1.5 baths,4,1.5 baths,1,2,0,,90%,85%,28
$972.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,2,2,9,77,14%,0%,9
"$1,020.00",Yau Tsim Mong,Private room,1 shared bath,4,1 shared bath,1,4,0,,,,2
$972.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,2,2,10,92,14%,0%,9
$348.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,0,0,,,,1
$205.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,0,,,,1
"$1,123.00",Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,2,12,98,86%,0%,7
$698.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,1,1,38,96,8%,100%,1
$220.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,,,4
$399.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,1,1,1,80,,,4
$186.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,1,100,90%,85%,28
$399.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,,1,0,,,,4
$231.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$983.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,1,3,8,90,86%,0%,7
$760.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,13,97,100%,,1
$340.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,0,,,100%,0
$305.00,Yau Tsim Mong,Hotel room,1 bath,3,1 bath,1,2,0,,,100%,0
$400.00,Yau Tsim Mong,Private room,1 bath,4,1 bath,1,2,1,80,,100%,0
$200.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$349.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,1,100,100%,100%,1
$286.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,53,97,100%,94%,7
$466.00,Yau Tsim Mong,Shared room,2 shared baths,1,2 shared baths,1,1,11,96,,,1
$755.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,35%,225
$215.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$323.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,57,94,100%,92%,24
$331.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,39,90,100%,92%,24
$316.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,42,97,100%,92%,24
$357.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,53,91,100%,92%,24
$191.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$336.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,53,95,100%,92%,24
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,1,100,100%,99%,6
$390.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,0,,,,2
$616.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,0,,,,2
$800.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
$750.00,Yau Tsim Mong,Entire home/apt,1 bath,10,1 bath,3,4,21,99,70%,100%,17
$450.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,7,1,1,20,,100%,14
$399.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,5,1,0,,,100%,14
$200.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,95%,69%,386
$300.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,1,100,,,1
$450.00,Yau Tsim Mong,Private room,1 shared bath,5,1 shared bath,1,3,2,100,,,2
$450.00,Yau Tsim Mong,Private room,1 shared bath,5,1 shared bath,1,3,1,100,,,2
$346.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,,3,25,98,90%,99%,12
"$2,737.00",Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,1
$198.00,Yau Tsim Mong,Shared room,4 shared baths,1,4 shared baths,1,1,0,,,,5
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,10,88,100%,96%,3
$743.00,Yau Tsim Mong,Private room,1.5 shared baths,2,1.5 shared baths,1,1,1,100,100%,80%,2
$635.00,Yau Tsim Mong,Private room,1 private bath,6,1 private bath,1,4,0,,92%,100%,144
$311.00,Yau Tsim Mong,Private room,1 private bath,6,1 private bath,1,4,0,,92%,100%,144
$342.00,Yau Tsim Mong,Private room,1 private bath,6,1 private bath,1,4,0,,92%,100%,144
$320.00,Yau Tsim Mong,Private room,1.5 shared baths,5,1.5 shared baths,1,1,3,87,17%,0%,14
$251.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,11
$251.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,11
$500.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,,1,0,,,,6
$251.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,1,40,,,11
$251.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,11
$251.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,0,,,,11
$251.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,0,,,,11
$251.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,1,20,,,11
"$1,400.00",Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,0,1,,,100%,2
$399.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,,3,0,,,,6
$250.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,100%,12
$671.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,100%,12
$178.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,39,94,100%,94%,7
$880.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,100%,12
$250.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,,,11
$579.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,472,96,100%,99%,11
"$1,800.00",Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,100,0%,,27
$101.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,1,20,100%,80%,369
$438.00,Yau Tsim Mong,Entire home/apt,1 bath,3,1 bath,,2,93,95,100%,92%,24
$170.00,Yau Tsim Mong,Shared room,2 shared baths,10,2 shared baths,1,10,50,95,0%,0%,12
$170.00,Yau Tsim Mong,Shared room,2 shared baths,10,2 shared baths,1,10,106,95,0%,0%,12
$153.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,80%,369
$350.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,1,20,,,16
$350.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,4,100,,,20
$750.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,11,82,,,20
$393.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,60,95,100%,92%,24
$600.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,,5
$780.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,0,,,,5
$839.00,Yau Tsim Mong,Private room,1 bath,4,1 bath,1,2,0,,,,5
$720.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,2,90,,,5
$720.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,,5
$304.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,271,96,94%,98%,9
$498.00,Yau Tsim Mong,Private room,1 bath,4,1 bath,1,3,6,90,100%,77%,11
"$1,158.00",Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,41,97,100%,94%,28
$250.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,6,87,92%,100%,144
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,5,76,92%,100%,144
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,3,80,92%,100%,144
"$11,589.00",Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,7,83,92%,100%,144
$174.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,18,87,92%,100%,144
"$1,200.00",Yau Tsim Mong,Private room,2 baths,10,2 baths,2,4,5,76,67%,100%,11
"$1,086.00",Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,2,5,174,92,99%,100%,3
$151.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,2,80,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,15,85,92%,100%,144
$245.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,5,68,92%,100%,144
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,3,67,92%,100%,144
$78.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,100%,80%,369
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,7,77,92%,100%,144
$480.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,1,14,80,67%,100%,11
$348.00,Yau Tsim Mong,Private room,1 shared bath,5,1 shared bath,1,3,0,,92%,100%,144
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,4,85,92%,100%,144
$299.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,2,4,1,,67%,100%,11
$170.00,Yau Tsim Mong,Shared room,2 shared baths,10,2 shared baths,1,10,58,93,0%,0%,12
$394.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,65,91,71%,100%,7
$257.00,Yau Tsim Mong,Entire home/apt,1 bath,1,1 bath,,1,0,,100%,80%,369
$174.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$598.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,1,3,38,84,0%,,8
"$11,589.00",Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,26,99,100%,94%,28
$347.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,14,87,50%,100%,14
"$2,429.00",Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,2,5,93,96,,100%,1
$280.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,6,93,89%,100%,6
$651.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,18,81,0%,,8
$279.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,85,94,71%,100%,7
$779.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,316,89,0%,100%,1
$330.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,5,84,100%,100%,6
$883.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,2,90,,,2
$470.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,3,1,100,100%,100%,6
$230.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,23,90,100%,100%,6
"$1,651.00",Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,,2
$250.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,11,91,,,2
$665.00,Yau Tsim Mong,Entire home/apt,1 bath,12,1 bath,1,5,10,76,0%,,8
$450.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,,,1
"$1,045.00",Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,2,5,146,93,99%,100%,3
$359.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,26,85,0%,,8
"$1,840.00",Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,,2
$659.00,Yau Tsim Mong,Private room,1 bath,5,1 bath,1,3,51,84,0%,,8
$200.00,Yau Tsim Mong,Private room,1.5 baths,1,1.5 baths,1,1,26,81,100%,99%,31
$120.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
"$1,300.00",Yau Tsim Mong,Entire home/apt,4 baths,10,4 baths,,10,0,,,,5
$921.00,Yau Tsim Mong,Entire home/apt,1.5 baths,8,1.5 baths,2,2,53,98,93%,99%,16
"$1,617.00",Yau Tsim Mong,Entire home/apt,2 baths,9,2 baths,3,3,7,83,14%,0%,9
$909.00,Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,2,5,100,100%,96%,22
$350.00,Yau Tsim Mong,Private room,3 baths,2,3 baths,1,1,5,,100%,,4
$221.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,194,97,100%,100%,6
$290.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,23,88,,100%,13
$263.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,293,95,94%,98%,9
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,4,60,92%,100%,144
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,18,94,92%,100%,144
$598.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,33,97,,96%,10
$207.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$657.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,335,97,100%,99%,11
$428.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,2,33,98,,96%,10
$546.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,36,96,,96%,10
$988.00,Yau Tsim Mong,Private room,1 bath,4,1 bath,,2,4,95,,96%,10
$224.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$588.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,33,96,,96%,10
"$1,588.00",Yau Tsim Mong,Entire home/apt,2 baths,9,2 baths,3,4,8,88,14%,0%,9
$900.00,Yau Tsim Mong,Private room,1 shared bath,12,1 shared bath,4,5,0,,100%,80%,369
$400.00,Yau Tsim Mong,Private room,1.5 baths,3,1.5 baths,1,1,0,,100%,77%,11
$91.00,Yau Tsim Mong,Hotel room,2 baths,1,2 baths,1,0,60,89,50%,98%,8
$308.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,103,94,100%,100%,11
$550.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,36,93,100%,85%,1
$270.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,66,91,100%,100%,11
$363.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,15,87,100%,77%,11
$208.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,,1,1,100,100%,97%,54
$156.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,3,100,100%,100%,11
$155.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,0,12,100,100%,100%,11
$91.00,Yau Tsim Mong,Hotel room,2 baths,1,2 baths,1,0,44,88,50%,98%,8
$241.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,20,83,100%,77%,11
$158.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,9,82,93%,94%,81
$158.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,1,80,93%,94%,81
$988.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,,2,37,98,,96%,10
$218.00,Yau Tsim Mong,Private room,Private half-bath,1,Private half-bath,1,1,1,100,100%,97%,54
$198.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,18,94,100%,99%,24
$198.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,5,80,100%,99%,24
$198.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,19,84,100%,99%,24
$486.00,Yau Tsim Mong,Private room,1 bath,5,1 bath,1,2,3,67,100%,77%,11
"$4,798.00",Yau Tsim Mong,Private room,3 baths,8,3 baths,3,5,2,80,,100%,13
$450.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,1,100,,100%,13
$178.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,,1,1,60,100%,97%,54
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,12,92,92%,100%,144
$309.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,113,80,0%,50%,44
$337.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,0,4,80,100%,77%,11
$177.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,21,89,92%,100%,144
$245.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,4,85,92%,100%,144
$245.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,9,64,92%,100%,144
$245.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,3,87,92%,100%,144
$245.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,19,88,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,20,82,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,6,73,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,10,78,92%,100%,144
$348.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,0,,92%,100%,144
$348.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,0,,92%,100%,144
$348.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,0,,92%,100%,144
$348.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,18,87,92%,100%,144
$227.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,100%,80%,369
"$1,200.00",Yau Tsim Mong,Private room,2 baths,9,2 baths,2,4,3,73,67%,100%,11
$720.00,Yau Tsim Mong,Private room,2 baths,5,2 baths,2,2,9,73,67%,100%,11
$529.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,1,7,89,67%,100%,11
$600.00,Yau Tsim Mong,Private room,2 baths,5,2 baths,2,2,6,70,67%,100%,11
$740.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,35%,225
$207.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$311.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,312,96,94%,98%,9
$300.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,80%,369
$174.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$546.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,6,96,,96%,10
$190.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,,1,1,,0%,,2
$459.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,14,99,,100%,1
$227.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,30,91,100%,77%,11
"$1,007.00",Yau Tsim Mong,Private room,1.5 baths,4,1.5 baths,1,2,227,96,100%,99%,11
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,5,88,0%,0%,12
$350.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,11,85,,,20
$414.00,Yau Tsim Mong,Entire home/apt,1 bath,3,1 bath,,2,117,96,100%,100%,11
$329.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,0,4,60,0%,,0
$364.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,2,80,100%,77%,11
"$10,000.00",Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,6,97,100%,100%,17
"$10,000.00",Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,1,60,100%,100%,17
"$10,000.00",Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,3,87,100%,100%,17
$166.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$266.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,80%,369
$969.00,Yau Tsim Mong,Private room,1.5 baths,4,1.5 baths,2,2,38,99,,,0
$190.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,96%,77%,266
$321.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,55,89,0%,100%,32
$268.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,20,,50%,4
$300.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,5,100,,,20
"$1,050.00",Yau Tsim Mong,Entire home/apt,2 baths,4,2 baths,2,2,17,93,100%,,2
$280.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,107,98,98%,99%,30
$250.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,89,98,98%,99%,30
$277.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,94,98,98%,99%,30
$240.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,109,97,98%,99%,30
$120.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,4,50,87,100%,97%,54
$217.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,5,96,,,3
$372.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,7,93,,,3
$310.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,7,80,100%,97%,54
$686.00,Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,2,4,136,96,75%,93%,10
$618.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,2,70,0%,,4
$418.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,30,89,0%,,4
$650.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,0,3,73,0%,,4
$618.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,1,100,0%,,4
$518.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,5,84,0%,,4
$411.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,5,100,100%,93%,30
$440.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,4,27,90,100%,97%,54
$238.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,65,95,100%,100%,1
$170.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,,1,0,,100%,80%,369
$260.00,Yau Tsim Mong,Private room,Shared half-bath,2,Shared half-bath,1,1,2,30,100%,,6
$200.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,90,98,98%,99%,30
$200.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,94,96,98%,99%,30
"$1,000.00",Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,,,2
$937.00,Yau Tsim Mong,Entire home/apt,1.5 baths,9,1.5 baths,2,4,134,97,75%,93%,10
$132.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,1,100,96%,77%,266
$263.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,1,80,,100%,13
$650.00,Yau Tsim Mong,Entire home/apt,1.5 baths,2,1.5 baths,1,2,31,97,100%,100%,1
$296.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,17,84,100%,100%,21
$540.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,0%,100%,12
$380.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,0%,100%,12
$338.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,2,2,80,,50%,4
$380.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,1,100,0%,100%,12
$599.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,3,70,0%,100%,12
$540.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,0%,100%,12
$380.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,1,60,0%,100%,12
$208.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,13,82,100%,,2
$336.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,84,94,100%,100%,11
"$9,500.00",Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,2,3,95,93,20%,100%,7
$267.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$198.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,17,94,100%,99%,24
$228.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,1,100,100%,99%,24
$204.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,91,95,94%,98%,9
"$1,050.00",Yau Tsim Mong,Entire home/apt,1.5 baths,14,1.5 baths,3,5,179,99,75%,93%,10
$317.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
"$1,500.00",Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,97,89,100%,97%,14
$350.00,Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,1,2,4,73,70%,41%,18
$258.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,6,83,100%,97%,54
$204.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$185.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$428.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,67,93,90%,100%,1
$380.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,1,80,0%,100%,12
